City,Month,Day,Year,AvgTemperature
Brisbane,4,2,1997,72.8
Brisbane,4,3,1997,74.5
Brisbane,4,4,1997,73
Brisbane,4,5,1997,72.5
Brisbane,4,6,1997,70.9
Brisbane,4,7,1997,73.7
Brisbane,4,8,1997,65.7
Brisbane,4,9,1997,66.7
Brisbane,4,10,1997,69.1
Brisbane,4,11,1997,68.6
Brisbane,4,12,1997,69.1
Brisbane,4,13,1997,67.8
Brisbane,4,14,1997,67.4
Brisbane,4,15,1997,70
Brisbane,4,16,1997,68
Brisbane,4,17,1997,68.1
Brisbane,4,18,1997,70.3
Brisbane,4,19,1997,70.7
Brisbane,4,20,1997,66.5
Brisbane,4,21,1997,66.7
Brisbane,4,22,1997,66.7
Brisbane,4,23,1997,68.2
Brisbane,4,24,1997,66.9
Brisbane,4,25,1997,68.4
Brisbane,4,26,1997,67.4
Brisbane,4,27,1997,67.8
Brisbane,4,28,1997,67
Brisbane,4,29,1997,64.8
Brisbane,4,30,1997,66.5
Brisbane,5,1,1997,64.7
Brisbane,5,2,1997,68.5
Brisbane,5,3,1997,68.2
Brisbane,5,4,1997,68.8
Brisbane,5,5,1997,67.5
Brisbane,5,6,1997,70.6
Brisbane,5,7,1997,68.3
Brisbane,5,8,1997,62.7
Brisbane,5,9,1997,63.2
Brisbane,5,10,1997,59.7
Brisbane,5,11,1997,63.9
Brisbane,5,12,1997,65.7
Brisbane,5,13,1997,62.6
Brisbane,5,14,1997,64.9
Brisbane,5,15,1997,68.2
Brisbane,5,16,1997,66.4
Brisbane,5,17,1997,63.6
Brisbane,5,18,1997,60.4
Brisbane,5,19,1997,59.7
Brisbane,5,20,1997,62.7
Brisbane,5,21,1997,63.7
Brisbane,5,22,1997,63.9
Brisbane,5,23,1997,63.1
Brisbane,5,24,1997,61.3
Brisbane,5,25,1997,61.1
Brisbane,5,26,1997,60.3
Brisbane,5,27,1997,59.9
Brisbane,5,28,1997,63
Brisbane,5,29,1997,62.5
Brisbane,5,30,1997,63.7
Brisbane,5,31,1997,59
Brisbane,6,1,1997,59.3
Brisbane,6,2,1997,60.4
Brisbane,6,3,1997,59.9
Brisbane,6,4,1997,61
Brisbane,6,5,1997,60.4
Brisbane,6,6,1997,63.2
Brisbane,6,7,1997,59.6
Brisbane,6,8,1997,61
Brisbane,6,9,1997,61.6
Brisbane,6,10,1997,61.5
Brisbane,6,11,1997,58.6
Brisbane,6,12,1997,58.5
Brisbane,6,13,1997,58.2
Brisbane,6,14,1997,60.2
Brisbane,6,15,1997,58.8
Brisbane,6,16,1997,57.2
Brisbane,6,17,1997,59.6
Brisbane,6,18,1997,58.1
Brisbane,6,19,1997,59.3
Brisbane,6,20,1997,59.5
Brisbane,6,21,1997,59.4
Brisbane,6,22,1997,60.1
Brisbane,6,23,1997,60.5
Brisbane,6,24,1997,60.4
Brisbane,6,25,1997,52.6
Brisbane,6,26,1997,54.8
Brisbane,6,27,1997,53.2
Brisbane,6,28,1997,51.7
Brisbane,6,29,1997,53.6
Brisbane,6,30,1997,57.9
Brisbane,7,1,1997,57.1
Brisbane,7,2,1997,57.1
Brisbane,7,3,1997,54.7
Brisbane,7,4,1997,57.4
Brisbane,7,5,1997,58.2
Brisbane,7,6,1997,58.2
Brisbane,7,7,1997,59.5
Brisbane,7,8,1997,57
Brisbane,7,9,1997,60.2
Brisbane,7,10,1997,58.3
Brisbane,7,11,1997,59.8
Brisbane,7,12,1997,57.6
Brisbane,7,13,1997,57.8
Brisbane,7,14,1997,58.6
Brisbane,7,15,1997,55.6
Brisbane,7,16,1997,60.1
Brisbane,7,17,1997,55.2
Brisbane,7,18,1997,56.8
Brisbane,7,19,1997,57.3
Brisbane,7,20,1997,58.2
Brisbane,7,21,1997,57.1
Brisbane,7,22,1997,55.5
Brisbane,7,23,1997,60
Brisbane,7,24,1997,58.3
Brisbane,7,25,1997,58.7
Brisbane,7,26,1997,60.5
Brisbane,7,27,1997,61.7
Brisbane,7,28,1997,58.7
Brisbane,7,29,1997,59.5
Brisbane,7,30,1997,60.3
Brisbane,7,31,1997,60.8
Brisbane,8,1,1997,55.1
Brisbane,8,2,1997,58.1
Brisbane,8,3,1997,59
Brisbane,8,4,1997,57.9
Brisbane,8,5,1997,58
Brisbane,8,6,1997,60.6
Brisbane,8,7,1997,60.4
Brisbane,8,8,1997,61.2
Brisbane,8,9,1997,58.7
Brisbane,8,10,1997,56.8
Brisbane,8,11,1997,61.6
Brisbane,8,12,1997,60.7
Brisbane,8,13,1997,55.8
Brisbane,8,14,1997,56.9
Brisbane,8,15,1997,56.2
Brisbane,8,16,1997,57.7
Brisbane,8,17,1997,60.1
Brisbane,8,18,1997,65.1
Brisbane,8,19,1997,63.6
Brisbane,8,20,1997,62.4
Brisbane,8,21,1997,59.3
Brisbane,8,22,1997,57
Brisbane,8,23,1997,62.8
Brisbane,8,24,1997,60.3
Brisbane,8,25,1997,50.2
Brisbane,8,26,1997,50.6
Brisbane,8,27,1997,54.7
Brisbane,8,28,1997,57.6
Brisbane,8,29,1997,59
Brisbane,8,30,1997,61.9
Brisbane,8,31,1997,60.6
Brisbane,9,1,1997,67
Brisbane,9,2,1997,63.7
Brisbane,9,3,1997,62.3
Brisbane,9,4,1997,63.8
Brisbane,9,5,1997,64.3
Brisbane,9,6,1997,62.6
Brisbane,9,7,1997,61.8
Brisbane,9,8,1997,67.9
Brisbane,9,9,1997,62
Brisbane,9,10,1997,64.4
Brisbane,9,11,1997,61.5
Brisbane,9,12,1997,62.9
Brisbane,9,13,1997,62.4
Brisbane,9,14,1997,60.9
Brisbane,9,15,1997,63.1
Brisbane,9,16,1997,65.5
Brisbane,9,17,1997,67.4
Brisbane,9,18,1997,63.2
Brisbane,9,19,1997,65.6
Brisbane,9,20,1997,66.7
Brisbane,9,21,1997,69.1
Brisbane,9,22,1997,65.4
Brisbane,9,23,1997,64.2
Brisbane,9,24,1997,62.8
Brisbane,9,25,1997,67.7
Brisbane,9,26,1997,68.9
Brisbane,9,27,1997,70
Brisbane,9,28,1997,68
Brisbane,9,29,1997,63.2
Brisbane,9,30,1997,63.8
Brisbane,10,1,1997,64.9
Brisbane,10,2,1997,69.1
Brisbane,10,3,1997,71.8
Brisbane,10,4,1997,64.8
Brisbane,10,5,1997,64
Brisbane,10,6,1997,66.8
Brisbane,10,7,1997,66.1
Brisbane,10,8,1997,68.7
Brisbane,10,9,1997,65.5
Brisbane,10,10,1997,66.4
Brisbane,10,11,1997,68.4
Brisbane,10,12,1997,72.3
Brisbane,10,13,1997,70.3
Brisbane,10,14,1997,67.3
Brisbane,10,15,1997,70.2
Brisbane,10,16,1997,70.3
Brisbane,10,17,1997,70.6
Brisbane,10,18,1997,70.9
Brisbane,10,19,1997,61.1
Brisbane,10,20,1997,60
Brisbane,10,21,1997,61.5
Brisbane,10,22,1997,64.3
Brisbane,10,23,1997,66.9
Brisbane,10,24,1997,65.5
Brisbane,10,25,1997,66.8
Brisbane,10,26,1997,68.2
Brisbane,10,27,1997,66.1
Brisbane,10,28,1997,71.6
Brisbane,10,29,1997,71.1
Brisbane,10,30,1997,71.3
Brisbane,10,31,1997,71.3
Brisbane,11,1,1997,72
Brisbane,11,2,1997,73.1
Brisbane,11,3,1997,71
Brisbane,11,4,1997,68.5
Brisbane,11,5,1997,67.3
Brisbane,11,6,1997,66.3
Brisbane,11,7,1997,67.2
Brisbane,11,8,1997,71.8
Brisbane,11,9,1997,71.2
Brisbane,11,10,1997,72
Brisbane,11,11,1997,74.5
Brisbane,11,12,1997,77.5
Brisbane,11,13,1997,74.5
Brisbane,11,14,1997,77
Brisbane,11,15,1997,77.5
Brisbane,11,16,1997,76.5
Brisbane,11,17,1997,73.9
Brisbane,11,18,1997,70
Brisbane,11,19,1997,66.8
Brisbane,11,20,1997,70.3
Brisbane,11,21,1997,70.6
Brisbane,11,22,1997,70.6
Brisbane,11,23,1997,70.9
Brisbane,11,24,1997,73.9
Brisbane,11,25,1997,72.6
Brisbane,11,26,1997,72.9
Brisbane,11,27,1997,76
Brisbane,11,28,1997,78
Brisbane,11,29,1997,79.1
Brisbane,11,30,1997,76.3
Brisbane,12,1,1997,76.8
Brisbane,12,2,1997,79.6
Brisbane,12,3,1997,75.9
Brisbane,12,4,1997,74.5
Brisbane,12,5,1997,74.8
Brisbane,12,6,1997,76.6
Brisbane,12,7,1997,78.2
Brisbane,12,8,1997,76
Brisbane,12,9,1997,76.6
Brisbane,12,10,1997,69.6
Brisbane,12,11,1997,72.9
Brisbane,12,12,1997,72.8
Brisbane,12,13,1997,72.8
Brisbane,12,14,1997,77.6
Brisbane,12,15,1997,80.4
Brisbane,12,16,1997,80.7
Brisbane,12,17,1997,79.2
Brisbane,12,18,1997,80
Brisbane,12,19,1997,80.8
Brisbane,12,20,1997,79.5
Brisbane,12,21,1997,80.7
Brisbane,12,22,1997,81.9
Brisbane,12,23,1997,78.9
Brisbane,12,24,1997,79.7
Brisbane,12,25,1997,79.1
Brisbane,12,26,1997,80
Brisbane,12,27,1997,74.4
Brisbane,12,28,1997,75.7
Brisbane,12,29,1997,74.2
Brisbane,12,30,1997,74.2
Brisbane,12,31,1997,73.8
Brisbane,1,1,1998,73.3
Brisbane,1,2,1998,74.5
Brisbane,1,3,1998,76.8
Brisbane,1,4,1998,77.1
Brisbane,1,5,1998,75.7
Brisbane,1,6,1998,75.8
Brisbane,1,7,1998,75
Brisbane,1,8,1998,75.7
Brisbane,1,9,1998,76
Brisbane,1,10,1998,76.3
Brisbane,1,11,1998,76.9
Brisbane,1,12,1998,75.4
Brisbane,1,13,1998,74.8
Brisbane,1,14,1998,77.5
Brisbane,1,15,1998,77.8
Brisbane,1,16,1998,79.3
Brisbane,1,17,1998,77.5
Brisbane,1,18,1998,76.1
Brisbane,1,19,1998,77.4
Brisbane,1,20,1998,78.3
Brisbane,1,21,1998,79.9
Brisbane,1,22,1998,79.6
Brisbane,1,23,1998,80.6
Brisbane,1,24,1998,80.3
Brisbane,1,25,1998,82.9
Brisbane,1,26,1998,82.4
Brisbane,1,27,1998,83.1
Brisbane,1,28,1998,75.4
Brisbane,1,29,1998,82.3
Brisbane,1,30,1998,78.9
Brisbane,1,31,1998,74.5
Brisbane,2,1,1998,77.7
Brisbane,2,2,1998,80
Brisbane,2,3,1998,80.8
Brisbane,2,4,1998,80
Brisbane,2,5,1998,79.4
Brisbane,2,6,1998,79.6
Brisbane,2,7,1998,78.9
Brisbane,2,8,1998,81.2
Brisbane,2,9,1998,75.4
Brisbane,2,10,1998,75.5
Brisbane,2,11,1998,78.7
Brisbane,2,12,1998,79.9
Brisbane,2,13,1998,79.1
Brisbane,2,14,1998,79.2
Brisbane,2,15,1998,78.1
Brisbane,2,16,1998,75.3
Brisbane,2,17,1998,76.1
Brisbane,2,18,1998,74.9
Brisbane,2,19,1998,75.2
Brisbane,2,20,1998,80
Brisbane,2,21,1998,81.6
Brisbane,2,22,1998,80.8
Brisbane,2,23,1998,80.3
Brisbane,2,24,1998,75.8
Brisbane,2,25,1998,76.5
Brisbane,2,26,1998,74.7
Brisbane,2,27,1998,77.4
Brisbane,2,28,1998,78.1
Brisbane,3,1,1998,75.7
Brisbane,3,2,1998,75.1
Brisbane,3,3,1998,76.6
Brisbane,3,4,1998,75.8
Brisbane,3,5,1998,76.1
Brisbane,3,6,1998,78.1
Brisbane,3,7,1998,75.9
Brisbane,3,8,1998,75
Brisbane,3,9,1998,74.6
Brisbane,3,10,1998,74.3
Brisbane,3,11,1998,74.8
Brisbane,3,12,1998,72.1
Brisbane,3,13,1998,72.7
Brisbane,3,14,1998,76.8
Brisbane,3,15,1998,78.2
Brisbane,3,16,1998,77.2
Brisbane,3,17,1998,80
Brisbane,3,18,1998,79.1
Brisbane,3,19,1998,73.7
Brisbane,3,20,1998,72.5
Brisbane,3,21,1998,74.5
Brisbane,3,22,1998,75.1
Brisbane,3,23,1998,75.4
Brisbane,3,24,1998,76
Brisbane,3,25,1998,77.1
Brisbane,3,26,1998,77.1
Brisbane,3,27,1998,76.4
Brisbane,3,28,1998,77.5
Brisbane,3,29,1998,78
Brisbane,3,30,1998,76.3
Brisbane,3,31,1998,78
Brisbane,4,1,1998,73.2
Brisbane,4,2,1998,68.2
Brisbane,4,3,1998,65.7
Brisbane,4,4,1998,73.6
Brisbane,4,5,1998,71.2
Brisbane,4,6,1998,71.9
Brisbane,4,7,1998,72.2
Brisbane,4,8,1998,70.6
Brisbane,4,9,1998,72.8
Brisbane,4,10,1998,70.1
Brisbane,4,11,1998,74.3
Brisbane,4,12,1998,75.9
Brisbane,4,13,1998,77.1
Brisbane,4,14,1998,68
Brisbane,4,15,1998,65.5
Brisbane,4,16,1998,67.8
Brisbane,4,17,1998,69.8
Brisbane,4,18,1998,69.2
Brisbane,4,19,1998,69
Brisbane,4,20,1998,69.4
Brisbane,4,21,1998,70.6
Brisbane,4,22,1998,75.6
Brisbane,4,23,1998,70.7
Brisbane,4,24,1998,67.1
Brisbane,4,25,1998,65.3
Brisbane,4,26,1998,65.5
Brisbane,4,27,1998,66.7
Brisbane,4,28,1998,66.8
Brisbane,4,29,1998,69.4
Brisbane,4,30,1998,68.4
Brisbane,5,1,1998,70.5
Brisbane,5,2,1998,66.4
Brisbane,5,3,1998,71.4
Brisbane,5,4,1998,70.7
Brisbane,5,5,1998,68
Brisbane,5,6,1998,64.9
Brisbane,5,7,1998,64.9
Brisbane,5,8,1998,63.2
Brisbane,5,9,1998,64.3
Brisbane,5,10,1998,62.1
Brisbane,5,11,1998,64
Brisbane,5,12,1998,66
Brisbane,5,13,1998,68.9
Brisbane,5,14,1998,67.2
Brisbane,5,15,1998,69.7
Brisbane,5,16,1998,68.5
Brisbane,5,17,1998,69
Brisbane,5,18,1998,67.5
Brisbane,5,19,1998,67.7
Brisbane,5,20,1998,64.4
Brisbane,5,21,1998,59.7
Brisbane,5,22,1998,57
Brisbane,5,23,1998,57.4
Brisbane,5,24,1998,63.3
Brisbane,5,25,1998,59.3
Brisbane,5,26,1998,62.3
Brisbane,5,27,1998,62.8
Brisbane,5,28,1998,59.8
Brisbane,5,29,1998,63.8
Brisbane,5,30,1998,65.2
Brisbane,5,31,1998,67.6
Brisbane,6,1,1998,67
Brisbane,6,2,1998,65.9
Brisbane,6,3,1998,67
Brisbane,6,4,1998,64.9
Brisbane,6,5,1998,61.7
Brisbane,6,6,1998,59.6
Brisbane,6,7,1998,59.9
Brisbane,6,8,1998,57.4
Brisbane,6,9,1998,57.2
Brisbane,6,10,1998,61.4
Brisbane,6,11,1998,59.2
Brisbane,6,12,1998,61.6
Brisbane,6,13,1998,63.4
Brisbane,6,14,1998,62.2
Brisbane,6,15,1998,62.7
Brisbane,6,16,1998,59.9
Brisbane,6,17,1998,59.1
Brisbane,6,18,1998,60.5
Brisbane,6,19,1998,62.7
Brisbane,6,20,1998,63.6
Brisbane,6,21,1998,63.9
Brisbane,6,22,1998,63.1
Brisbane,6,23,1998,53.6
Brisbane,6,24,1998,52.6
Brisbane,6,25,1998,50.5
Brisbane,6,26,1998,53.8
Brisbane,6,27,1998,61.4
Brisbane,6,28,1998,61.7
Brisbane,6,29,1998,59
Brisbane,6,30,1998,57
Brisbane,7,1,1998,54.4
Brisbane,7,2,1998,53.7
Brisbane,7,3,1998,62.2
Brisbane,7,4,1998,62
Brisbane,7,5,1998,61.6
Brisbane,7,6,1998,62.1
Brisbane,7,7,1998,63.9
Brisbane,7,8,1998,65.2
Brisbane,7,9,1998,54.6
Brisbane,7,10,1998,53.5
Brisbane,7,11,1998,61
Brisbane,7,12,1998,60.2
Brisbane,7,13,1998,60.3
Brisbane,7,14,1998,57.2
Brisbane,7,15,1998,54.3
Brisbane,7,16,1998,60.2
Brisbane,7,17,1998,58.5
Brisbane,7,18,1998,64.5
Brisbane,7,19,1998,66.8
Brisbane,7,20,1998,68
Brisbane,7,21,1998,63.9
Brisbane,7,22,1998,55.1
Brisbane,7,23,1998,59.8
Brisbane,7,24,1998,61
Brisbane,7,25,1998,60.9
Brisbane,7,26,1998,62.5
Brisbane,7,27,1998,67.4
Brisbane,7,28,1998,58.5
Brisbane,7,29,1998,53.3
Brisbane,7,30,1998,52.2
Brisbane,7,31,1998,52.6
Brisbane,8,1,1998,58.5
Brisbane,8,2,1998,60.4
Brisbane,8,3,1998,61.9
Brisbane,8,4,1998,63.2
Brisbane,8,5,1998,62.6
Brisbane,8,6,1998,63.2
Brisbane,8,7,1998,62.6
Brisbane,8,8,1998,57.3
Brisbane,8,9,1998,60.9
Brisbane,8,10,1998,59.7
Brisbane,8,11,1998,61.7
Brisbane,8,12,1998,58.7
Brisbane,8,13,1998,60.8
Brisbane,8,14,1998,66
Brisbane,8,15,1998,66.2
Brisbane,8,16,1998,60.3
Brisbane,8,17,1998,62.5
Brisbane,8,18,1998,61.9
Brisbane,8,19,1998,64.7
Brisbane,8,20,1998,66.3
Brisbane,8,21,1998,63.4
Brisbane,8,22,1998,62.4
Brisbane,8,23,1998,64.2
Brisbane,8,24,1998,59.8
Brisbane,8,25,1998,59.7
Brisbane,8,26,1998,63.6
Brisbane,8,27,1998,63.2
Brisbane,8,28,1998,63.6
Brisbane,8,29,1998,62.8
Brisbane,8,30,1998,64.7
Brisbane,8,31,1998,62.6
Brisbane,9,1,1998,63.8
Brisbane,9,2,1998,64.2
Brisbane,9,3,1998,64.4
Brisbane,9,4,1998,67.9
Brisbane,9,5,1998,70.8
Brisbane,9,6,1998,66.2
Brisbane,9,7,1998,64.1
Brisbane,9,8,1998,62.8
Brisbane,9,9,1998,62.1
Brisbane,9,10,1998,63.3
Brisbane,9,11,1998,64.2
Brisbane,9,12,1998,66.7
Brisbane,9,13,1998,68.3
Brisbane,9,14,1998,69.8
Brisbane,9,15,1998,61.3
Brisbane,9,16,1998,60.6
Brisbane,9,17,1998,66
Brisbane,9,18,1998,67.1
Brisbane,9,19,1998,65.1
Brisbane,9,20,1998,67.8
Brisbane,9,21,1998,67.8
Brisbane,9,22,1998,67.5
Brisbane,9,23,1998,68.9
Brisbane,9,24,1998,69.2
Brisbane,9,25,1998,66.1
Brisbane,9,26,1998,67
Brisbane,9,27,1998,67
Brisbane,9,28,1998,67.2
Brisbane,9,29,1998,67.2
Brisbane,9,30,1998,67.5
Brisbane,10,1,1998,66.4
Brisbane,10,2,1998,67.3
Brisbane,10,3,1998,67.9
Brisbane,10,4,1998,73.9
Brisbane,10,5,1998,72.2
Brisbane,10,6,1998,72.9
Brisbane,10,7,1998,64.4
Brisbane,10,8,1998,62.8
Brisbane,10,9,1998,66.4
Brisbane,10,10,1998,64
Brisbane,10,11,1998,64.5
Brisbane,10,12,1998,70.5
Brisbane,10,13,1998,72.3
Brisbane,10,14,1998,71.2
Brisbane,10,15,1998,69.4
Brisbane,10,16,1998,69.8
Brisbane,10,17,1998,69.4
Brisbane,10,18,1998,71
Brisbane,10,19,1998,75.3
Brisbane,10,20,1998,69.1
Brisbane,10,21,1998,64.8
Brisbane,10,22,1998,66.6
Brisbane,10,23,1998,68.9
Brisbane,10,24,1998,71
Brisbane,10,25,1998,71.2
Brisbane,10,26,1998,75.1
Brisbane,10,27,1998,76
Brisbane,10,28,1998,64.6
Brisbane,10,29,1998,69.5
Brisbane,10,30,1998,69.3
Brisbane,10,31,1998,72.7
Brisbane,11,1,1998,67.4
Brisbane,11,2,1998,65.1
Brisbane,11,3,1998,66
Brisbane,11,4,1998,66.9
Brisbane,11,5,1998,67.5
Brisbane,11,6,1998,69.8
Brisbane,11,7,1998,70.7
Brisbane,11,8,1998,73.2
Brisbane,11,9,1998,72.2
Brisbane,11,10,1998,70.2
Brisbane,11,11,1998,70.9
Brisbane,11,12,1998,70.6
Brisbane,11,13,1998,68.7
Brisbane,11,14,1998,72.2
Brisbane,11,15,1998,74.8
Brisbane,11,16,1998,73.4
Brisbane,11,17,1998,72.1
Brisbane,11,18,1998,66.7
Brisbane,11,19,1998,67
Brisbane,11,20,1998,65.6
Brisbane,11,21,1998,69.8
Brisbane,11,22,1998,69.4
Brisbane,11,23,1998,74.2
Brisbane,11,24,1998,70.8
Brisbane,11,25,1998,69.6
Brisbane,11,26,1998,69.1
Brisbane,11,27,1998,67.9
Brisbane,11,28,1998,72.4
Brisbane,11,29,1998,71.2
Brisbane,11,30,1998,68.9
Brisbane,12,1,1998,69.1
Brisbane,12,2,1998,68.9
Brisbane,12,3,1998,70.4
Brisbane,12,4,1998,74.9
Brisbane,12,5,1998,72.6
Brisbane,12,6,1998,74.3
Brisbane,12,7,1998,75.2
Brisbane,12,8,1998,75.2
Brisbane,12,9,1998,75.2
Brisbane,12,10,1998,74.8
Brisbane,12,11,1998,75.4
Brisbane,12,12,1998,74.3
Brisbane,12,13,1998,74.4
Brisbane,12,14,1998,73.5
Brisbane,12,15,1998,76.3
Brisbane,12,16,1998,75.7
Brisbane,12,17,1998,79.3
Brisbane,12,18,1998,76.4
Brisbane,12,19,1998,76.3
Brisbane,12,20,1998,79.7
Brisbane,12,21,1998,79
Brisbane,12,22,1998,72.1
Brisbane,12,23,1998,74.6
Brisbane,12,24,1998,-99
Brisbane,12,25,1998,-99
Brisbane,12,26,1998,78.1
Brisbane,12,27,1998,77.9
Brisbane,12,28,1998,78.2
Brisbane,12,29,1998,76.6
Brisbane,12,30,1998,-99
Brisbane,12,31,1998,-99
Brisbane,1,1,1999,70.7
Brisbane,1,2,1999,69.9
Brisbane,1,3,1999,75.3
Brisbane,1,4,1999,76
Brisbane,1,5,1999,75.5
Brisbane,1,6,1999,76.1
Brisbane,1,7,1999,76
Brisbane,1,8,1999,76.8
Brisbane,1,9,1999,76.9
Brisbane,1,10,1999,-99
Brisbane,1,11,1999,78.6
Brisbane,1,12,1999,78.6
Brisbane,1,13,1999,79.1
Brisbane,1,14,1999,79.8
Brisbane,1,15,1999,74.8
Brisbane,1,16,1999,74.8
Brisbane,1,17,1999,76.6
Brisbane,1,18,1999,76.9
Brisbane,1,19,1999,76.8
Brisbane,1,20,1999,77.4
Brisbane,1,21,1999,75.9
Brisbane,1,22,1999,74.1
Brisbane,1,23,1999,77.8
Brisbane,1,24,1999,79.4
Brisbane,1,25,1999,77.2
Brisbane,1,26,1999,76.5
Brisbane,1,27,1999,78.4
Brisbane,1,28,1999,76.9
Brisbane,1,29,1999,78.8
Brisbane,1,30,1999,81.5
Brisbane,1,31,1999,77.2
Brisbane,2,1,1999,73.6
Brisbane,2,2,1999,73.2
Brisbane,2,3,1999,73.8
Brisbane,2,4,1999,72
Brisbane,2,5,1999,76.9
Brisbane,2,6,1999,76.8
Brisbane,2,7,1999,77
Brisbane,2,8,1999,72.7
Brisbane,2,9,1999,75.9
Brisbane,2,10,1999,75.7
Brisbane,2,11,1999,73.1
Brisbane,2,12,1999,75.6
Brisbane,2,13,1999,75.3
Brisbane,2,14,1999,77.5
Brisbane,2,15,1999,78.3
Brisbane,2,16,1999,79.2
Brisbane,2,17,1999,78.5
Brisbane,2,18,1999,79.9
Brisbane,2,19,1999,73.7
Brisbane,2,20,1999,72.8
Brisbane,2,21,1999,74
Brisbane,2,22,1999,73.8
Brisbane,2,23,1999,73.5
Brisbane,2,24,1999,72.1
Brisbane,2,25,1999,74
Brisbane,2,26,1999,73.4
Brisbane,2,27,1999,74.4
Brisbane,2,28,1999,74.8
Brisbane,3,1,1999,76.5
Brisbane,3,2,1999,77.8
Brisbane,3,3,1999,74.6
Brisbane,3,4,1999,76.3
Brisbane,3,5,1999,77.8
Brisbane,3,6,1999,77.9
Brisbane,3,7,1999,77.3
Brisbane,3,8,1999,74.5
Brisbane,3,9,1999,72.5
Brisbane,3,10,1999,74.5
Brisbane,3,11,1999,75.2
Brisbane,3,12,1999,72.4
Brisbane,3,13,1999,73.6
Brisbane,3,14,1999,72.9
Brisbane,3,15,1999,74.1
Brisbane,3,16,1999,75.8
Brisbane,3,17,1999,75.6
Brisbane,3,18,1999,73.1
Brisbane,3,19,1999,74.4
Brisbane,3,20,1999,71
Brisbane,3,21,1999,75.1
Brisbane,3,22,1999,77.6
Brisbane,3,23,1999,71.2
Brisbane,3,24,1999,70.3
Brisbane,3,25,1999,71.4
Brisbane,3,26,1999,72
Brisbane,3,27,1999,71.5
Brisbane,3,28,1999,74.7
Brisbane,3,29,1999,70
Brisbane,3,30,1999,73.8
Brisbane,3,31,1999,73.8
Brisbane,4,1,1999,73.2
Brisbane,4,2,1999,73
Brisbane,4,3,1999,71.2
Brisbane,4,4,1999,72.3
Brisbane,4,5,1999,72.6
Brisbane,4,6,1999,73
Brisbane,4,7,1999,69.3
Brisbane,4,8,1999,68.6
Brisbane,4,9,1999,69.1
Brisbane,4,10,1999,66.4
Brisbane,4,11,1999,65
Brisbane,4,12,1999,65.8
Brisbane,4,13,1999,67.5
Brisbane,4,14,1999,67.8
Brisbane,4,15,1999,67.1
Brisbane,4,16,1999,68.5
Brisbane,4,17,1999,65.2
Brisbane,4,18,1999,66.6
Brisbane,4,19,1999,66.9
Brisbane,4,20,1999,68.1
Brisbane,4,21,1999,67.7
Brisbane,4,22,1999,63.2
Brisbane,4,23,1999,61.4
Brisbane,4,24,1999,62.3
Brisbane,4,25,1999,65.2
Brisbane,4,26,1999,65.3
Brisbane,4,27,1999,61.3
Brisbane,4,28,1999,63.1
Brisbane,4,29,1999,62.1
Brisbane,4,30,1999,64.8
Brisbane,5,1,1999,64.3
Brisbane,5,2,1999,63.5
Brisbane,5,3,1999,66.6
Brisbane,5,4,1999,67.3
Brisbane,5,5,1999,66.5
Brisbane,5,6,1999,65.4
Brisbane,5,7,1999,65.4
Brisbane,5,8,1999,63.7
Brisbane,5,9,1999,66.4
Brisbane,5,10,1999,66.4
Brisbane,5,11,1999,65.9
Brisbane,5,12,1999,66.6
Brisbane,5,13,1999,63.6
Brisbane,5,14,1999,60.1
Brisbane,5,15,1999,65.3
Brisbane,5,16,1999,65.4
Brisbane,5,17,1999,63.7
Brisbane,5,18,1999,64.7
Brisbane,5,19,1999,65.4
Brisbane,5,20,1999,64.9
Brisbane,5,21,1999,66.8
Brisbane,5,22,1999,67
Brisbane,5,23,1999,66
Brisbane,5,24,1999,65.1
Brisbane,5,25,1999,64.4
Brisbane,5,26,1999,65.7
Brisbane,5,27,1999,65.7
Brisbane,5,28,1999,65.5
Brisbane,5,29,1999,61.7
Brisbane,5,30,1999,61.7
Brisbane,5,31,1999,66.5
Brisbane,6,1,1999,64.2
Brisbane,6,2,1999,64.3
Brisbane,6,3,1999,62.4
Brisbane,6,4,1999,63.4
Brisbane,6,5,1999,61.3
Brisbane,6,6,1999,62.1
Brisbane,6,7,1999,64.4
Brisbane,6,8,1999,65.3
Brisbane,6,9,1999,63.2
Brisbane,6,10,1999,59
Brisbane,6,11,1999,55
Brisbane,6,12,1999,52.3
Brisbane,6,13,1999,61.6
Brisbane,6,14,1999,57
Brisbane,6,15,1999,55
Brisbane,6,16,1999,50.7
Brisbane,6,17,1999,50.3
Brisbane,6,18,1999,50.7
Brisbane,6,19,1999,53.5
Brisbane,6,20,1999,52.8
Brisbane,6,21,1999,54.7
Brisbane,6,22,1999,57.8
Brisbane,6,23,1999,57.6
Brisbane,6,24,1999,58.8
Brisbane,6,25,1999,60.2
Brisbane,6,26,1999,61
Brisbane,6,27,1999,58
Brisbane,6,28,1999,60.2
Brisbane,6,29,1999,65.1
Brisbane,6,30,1999,66
Brisbane,7,1,1999,57.3
Brisbane,7,2,1999,55.9
Brisbane,7,3,1999,58.2
Brisbane,7,4,1999,59.3
Brisbane,7,5,1999,60.2
Brisbane,7,6,1999,60.4
Brisbane,7,7,1999,58.7
Brisbane,7,8,1999,61.8
Brisbane,7,9,1999,60.4
Brisbane,7,10,1999,60.7
Brisbane,7,11,1999,61.9
Brisbane,7,12,1999,64.5
